"filename", "language", "JavaScript", "JSON", "Ignore", "YAML", "Markdown", "JSON with Comments", "TypeScript JSX", "TypeScript", "Less", "HTML", "CSV", "XML", "Shell Script", "CSS", "Docker", "comment", "blank", "total"
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Sheetbar\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 212
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Sheetbar\index.md", "Markdown", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Sheetbar\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Sheetbar\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 7, 4, 42
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Sheetbar\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SnapshotGallery\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 107
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SnapshotGallery\Snapshot.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 68
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SnapshotGallery\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 6, 5, 37
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SnapshotGallery\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SnapshotGallery\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SnapshotGallery\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 3, 77
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SnapshotGallery\typing.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StructAnalysis\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 191
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StructAnalysis\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StructAnalysis\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StructAnalysis\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StructAnalysis\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StructAnalysis\type.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StructAnalysis\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StyleSetting\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StyleSetting\StyleSettingPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 101
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StyleSetting\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 2, 51
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StyleSetting\index.md", "Markdown", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 60
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StyleSetting\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StyleSetting\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\StyleSetting\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 5, 30
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 225
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\const.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 4, 43
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 2, 17
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\index.md", "Markdown", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 5, 62
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\typing.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\SubGraphLayout\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 19, 8, 108
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 411
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\hooks\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\hooks\useCellSelect.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 8, 9, 88
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\hooks\useEdgeDataCfg.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 46
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\hooks\useFullScreen.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\hooks\useListenEdgeSelect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 100
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\hooks\useListenNodeSelect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 83
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\hooks\useNodeDataCfg.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 46
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\hooks\useSwitcher.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 72
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 5, 55
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\utils\getColumns.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 3, 22
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\utils\getData.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 4, 4, 56
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TableMode\utils\highlight.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 3, 7, 98
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TemplateQuery\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 365
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TemplateQuery\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 5, 100
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TemplateQuery\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TemplateQuery\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\TemplateQuery\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1, 5, 45
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\AddOrUpdateTheme.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 147
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 176
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\const.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 12, 4, 56
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\mockServices.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 5, 7, 89
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 3, 52
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\ThemeSetting\typing.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 3, 23
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Undo\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Undo\index.md", "Markdown", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Undo\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Undo\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\Undo\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\hooks\useRedoUndo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 207
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 17, 1, 48
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\types\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\utils\csv.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 5, 9, 71
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\utils\graph.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 4, 52
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\utils\hull.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 11, 4, 78
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\components\utils\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\CircleBar\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\CircleBar\registerMeta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 190
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\CircleBar\registerShape.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 17, 3, 109
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\CircleBar\registerTransform.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 7, 12, 114
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ClusterNode\index.md", "Markdown", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ClusterNode\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ClusterNode\registerMeta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ClusterNode\registerShape.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 289, 0, 0, 0, 0, 0, 0, 0, 18, 32, 339
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ClusterNode\registerTransform.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 3, 2, 28
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\readme.md", "Markdown", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 61
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\bizQuotasMapping.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\colors.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 11, 6, 77
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_bizIntervene.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 10, 6, 44
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_bizQuotas.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 92, 30, 337
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_button.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 3, 29
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_contribution.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 15, 14, 92
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_empty.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 4, 5, 45
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_keyShape.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 4, 3, 31
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_rose.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 45, 41, 271
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_runningState.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 9, 10, 66
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\draw_variability.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 17, 11, 93
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 23, 24, 159
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\interface.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 8, 35, 129
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\preprocess.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 15, 13, 108
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\roseChangeMapping.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 9, 43
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\tooltip.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 1, 3, 44
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\tooltip.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 40, 34, 236
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\reason_analysis_node\util.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 24, 16, 117
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\registerMeta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 190
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\registerShape.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\ReasonNode\registerTransform.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 6, 3, 31
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\elements\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 9
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\services\GremlinQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\services\HistoryAnalyseService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 3, 6, 86
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\services\LanguageQueryService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 5, 55
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\services\OpenAIQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 2, 42
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-advance\src\services\StyleSetting.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 2, 4, 30
